p_preference,0.5,0.1109770506464906,0.11352326620933605,0.19447963800904974,0.18737556561085966
p_preference,0.5,0.09961338967933157,0.10021068869933743,0.08275482093663912,0.08622589531680441
p_preference,0.6,0.09961338967933157,0.09956769290966487,0.08275482093663912,0.0911845730027548
p_preference,0.7,0.09961338967933157,0.09886714153310805,0.08275482093663912,0.09520661157024794
p_preference,0.8,0.09961338967933157,0.09777315854894081,0.08275482093663912,0.10404958677685949
p_preference,0.9,0.09961338967933157,0.09675389822378376,0.08275482093663912,0.11283746556473828
p_preference,0.95,0.09961338967933157,0.09549981683167064,0.08275482093663912,0.1234159779614325
p_preference,0.97,0.09961338967933157,0.09484766108454627,0.08275482093663912,0.13013774104683198
p_preference,0.99,0.09961338967933157,0.09407855349503592,0.08275482093663912,0.1390909090909091
p_preference,0.999,0.09961338967933157,0.09396079198915974,0.08275482093663912,0.1475482093663912
p_preference,0.5,0.09993736562965276,0.10003954313603691,0.08366942148760331,0.09094214876033058
p_preference,0.7,0.09993736562965276,0.09857675728259886,0.08366942148760331,0.10102479338842976
p_preference,0.9,0.09993736562965276,0.09599434128507048,0.08366942148760331,0.12340495867768594
p_preference,0.99,0.09993736562965276,0.09410901272773262,0.08366942148760331,0.1481818181818182
p_preference,0.999,0.09993736562965276,0.09386002128262796,0.08366942148760331,0.1592066115702479
p_preference,1.0,0.09993736562965276,0.0937586489797683,0.08366942148760331,0.1640495867768595
